Date,EUSTN_VV,FINCH_VV,MORLY_VV,RISEH_VV,RDMER_VV,ELMST_VV,EUSTN_NDVI,FINCH_NDVI,MORLY_NDVI,RISEH_NDVI,RDMER_NDVI,ELMST_NDVI,EUSTN_VWC,EUSTN_P,EUSTN_PE,FINCH_VWC,FINCH_P,FINCH_PE,MORLY_VWC,MORLY_P,MORLY_PE,RDMER_VWC,RDMER_P,RDMER_PE,RISEH_VWC,RISEH_P,RISEH_PE,ELMST_VWC,ELMST_P,ELMST_PE
29/05/2022,0.029812586,0.058219418,0.068933778,0.016337663,0.082085624,0.024680238,0.089214991,0.064218726,0.09661793,0.030504714,0.080742739,0.080742739,2.8,0,2.4,17.7,0.9,2.7,14.1,0.3,2.1,,,3,22.6,1.3,2.2,27.6,1.1,2.5
05/06/2022,0.050496332,0.133679584,0.21793434,0.062589459,0.138187975,0.025783364,-0.010818608,0.004713328,0.015925215,0.017253278,0.003268009,0.003268009,6.5,12,0.6,23.2,20.9,0.6,14.6,3.5,0.7,,,3,22.9,8.9,0.7,32.3,11.6,0.7
07/06/2022,0.035733126,0.184425324,0.210191026,0.015202252,0.141438186,0.029503329,-0.010818608,0.004713328,0.015925215,0.017253278,0.003268009,0.003268009,7.7,0,3.9,23.1,0,4.5,16.4,0,3.7,,,3,25.7,0,3.4,32.5,0,3.2
10/06/2022,0.03024164,0.063788392,0.089135438,0.046086624,0.079386964,0.039336905,0.146302422,1.00048215,0.270190096,0.088410992,0.436754443,0.436754443,7.6,0.2,4.5,21.5,0.1,4.8,16.7,0,4.3,,,3,24,0,4.5,32.5,0,4.8
17/06/2022,0.022433974,0.106414214,0.137939259,0.071904488,0.046952702,0.051056091,0.673944664,0.845733567,0.397024215,0.537232525,0.384459009,0.384459009,2.2,0,6.5,14.3,0,6.7,10.9,0,5.9,,,3,17.4,0,6.3,22.9,0,6.7
19/06/2022,0.04885111,0.137877494,0.304490298,0.059539203,0.092375666,0.044582754,0.626894811,1.067162019,0.314428457,0.556806399,0.055906203,0.055906203,2.3,0,3.4,17.3,0,3.4,11.4,0,3.1,,,3,18.5,0,3.5,30,0.1,3.2
22/06/2022,0.020412769,0.104182005,0.157463357,0.077903189,0.039789367,0.042113945,0.626894811,1.067162019,0.314428457,0.556806399,0.055906203,0.055906203,1.5,0,4.7,15.8,0,5.3,10.4,0,4.9,,,3,17.6,0,5.2,26,0,5.5
29/06/2022,0.018990889,0.148436353,0.130248934,0.039573472,0.042659231,0.034547944,0.064847972,0.058142673,0.122027029,0.022038567,0.114053818,0.114053818,1,2.4,2.7,13.2,2,3.3,9.2,1.6,2.9,,,3,16.6,1.8,4,25.7,1.8,2.9
01/07/2022,0.034155719,0.117254391,0.118089877,0.022026442,0.158191651,0.041391619,0.064847972,0.058142673,0.122027029,0.022038567,0.114053818,0.114053818,1.8,0.2,3.5,13.5,0,3.5,10.5,0,3.3,,,3,15.8,0,3.6,25.6,0,3.9
04/07/2022,0.02414985,0.105101302,0.149892688,0.065960236,0.028338084,0.059378538,0.135398622,0.056325918,0.123498547,0.060240964,0.252423483,0.252423483,1.3,0,3.7,13.2,0,3.8,9.8,0,3.3,,,3,14.7,0,3.9,22.2,0,4.7
11/07/2022,0.018315401,0.116544053,0.150575057,0.049192335,0.047006391,0.040998846,0.392234095,1.000154587,0.613227434,0.189826467,0.109486216,0.109486216,0.7,0,5,12.4,0,5.6,9.3,0,4.9,,,3,14.3,0,5,21.4,0,5.6
13/07/2022,0.03001193,0.089025512,0.161395788,0.028595101,0.042215038,0.044375427,0.225082021,0.161102603,-0.025250595,0.119120879,0.171135976,0.171135976,0.3,0,3.6,12,0,4.2,9,0,3.6,,,3,12.5,0,5.3,20.3,0,4.8
16/07/2022,0.019721422,0.092381023,0.123141378,0.051084518,0.06039463,0.049588259,0.225082021,0.161102603,-0.025250595,0.119120879,0.171135976,0.171135976,0.4,0,4.4,12.2,0,4.7,8.6,0,3.9,,,3,13.3,0,4.6,19.3,0,5
23/07/2022,0.021758679,0.099539325,0.156666175,0.02978324,0.068931282,0.04286626,0.042647813,0.026895101,0.120497563,0.094331167,-0.070478447,-0.070478447,0,0,4.4,10.6,0,4.4,7.1,0,3.9,,,3,11.8,0,4.3,17.5,0,5
25/07/2022,0.026526449,0.08181148,0.128800839,0.03471075,0.045549966,0.036123496,0.042647813,0.026895101,0.120497563,0.094331167,-0.070478447,-0.070478447,0,0,2.8,10.2,0,3.6,7.1,0.1,2.6,,,3,12,0,3.6,16.3,0,3.9
28/07/2022,0.017155636,0.087873131,0.107035078,0.047909312,0.044870615,0.05334634,0.084372278,0.066568247,0.111905895,0.084988086,0.168623866,0.168623866,0,0,3.2,9.7,0,4,6.9,0,3.2,,,3,13.1,1.8,3.4,15.7,0,3.5
04/08/2022,0.019152682,0.122582853,0.14843291,0.045897394,0.030391539,0.11386656,0.205221036,0.67279201,0.463735759,0.196242171,0.638522868,0.638522868,0,0,3.8,11.6,0,4.3,7.8,0,3.5,,,3,15.8,0,4.7,15.7,0,4.2
06/08/2022,0.024227118,0.083399102,0.145189583,0.020759955,0.059019174,0.097709008,0.205221036,0.67279201,0.463735759,0.196242171,0.638522868,0.638522868,0,0,3.9,11,0,4.3,7.7,0,3.8,,,3,14.1,0,4,14.8,0,4.5
09/08/2022,0.017215705,0.083155498,0.129475668,0.037178673,0.048741482,0.088937819,0.348875356,0.692157893,0.547095953,0.16,0.829163603,0.829163603,0,0,3.9,11.3,0,4.9,7.8,0,3.9,,,3,14.2,0,4.4,14.9,0,4.8
16/08/2022,0.02749881,0.12012016,0.130473942,0.078148678,0.09498965,0.094340079,0.320140346,0.790051425,0.60049851,0.157653228,0.889952937,0.889952937,0,0,2.3,10.8,0,2.5,7,0,2.2,,,3,14.9,46.2,2.2,15,0.8,2.2
18/08/2022,0.040551379,0.105019376,0.179244414,0.041474409,0.076298073,0.119732752,0.371037245,0.308370586,0.429032941,0.051181102,1.175257345,1.175257345,0,0,2.3,10.4,0,2.8,7.5,0,2,,,3,22.7,0,2.7,21.1,1.2,2.9
21/08/2022,0.022850117,0.068567112,0.122613952,0.030668272,0.063717946,0.079404615,0.371037245,0.308370586,0.429032941,0.051181102,1.175257345,1.175257345,0,0,2.9,9.3,0,3.2,6.9,0,3.4,,,3,19.1,0,3.3,16.2,0,3.5
28/08/2022,0.020614469,0.124384478,0.15700981,0.04947035,0.081657946,0.069532916,0.049647628,0.11431472,0.052973487,0.013492063,0.27233127,0.27233127,6,0,2.9,20,0,3.1,7.7,0,3,,,3,21.3,0,3.5,14.9,0,3
30/08/2022,0.017908268,0.126149386,0.154233083,0.035719868,0.101476505,0.084058926,0.049647628,0.11431472,0.052973487,0.013492063,0.27233127,0.27233127,5.4,0,2,18.3,0,2.4,7.2,0,2.3,,,3,18.3,0,3,15,0,2.8
09/09/2022,0.063583054,0.210774958,0.221760169,0.070862994,0.115395337,0.099948592,0.410396032,0.02739793,0.045536597,0.020064205,0.244229397,0.244229397,10.6,0.8,1.5,25.2,1.6,1.5,15.7,2.5,1.4,,,3,27.2,1.6,0.8,26.9,0.3,1.7
11/09/2022,0.045578692,0.218783885,0.248719752,0.052035231,0.189028814,0.095014684,0.39041891,0.376800141,0.723430055,0.341581495,0.752257772,0.752257772,8.9,0,2,24.1,0.2,2.4,15.8,0,2.5,,,3,25.9,0,1.4,24.5,0,2.2
14/09/2022,0.01570788,0.108070329,0.106710486,0.044972606,0.072995774,0.062164351,0.39041891,0.376800141,0.723430055,0.341581495,0.752257772,0.752257772,7.5,0,2.5,22.3,0,2.5,13.7,0,2.4,,,3,27.3,0,2.1,22.9,0,2.3
21/09/2022,0.024343602,0.107183576,0.143016636,0.036719352,0.080564983,0.06478741,0.236179953,0.129252708,0.139336555,0.662158579,0.056297263,0.056297263,5.4,0,1,18.2,0.2,1.2,11.1,0,1,,,3,20,0,1.6,18.2,0,1.1
23/09/2022,0.047815681,0.132612929,0.290803075,0.038843222,0.081817009,0.092607208,0.236179953,0.129252708,0.139336555,0.662158579,0.056297263,0.056297263,6.3,1.2,1.1,20.4,3.7,1.3,13.3,3.6,1.1,,,3,21.9,0.4,1.9,19.3,0.2,1.2
26/09/2022,0.042763531,0.096245006,0.156867847,0.050073732,0.104378492,0.059885547,0.108972851,0.918445867,0.551883286,0.686443814,0.138791916,0.138791916,7.7,4.3,1.6,21.2,6,1.5,14,3.6,1.5,,,3,20.3,0.1,2.1,20,2.6,1.9
03/10/2022,0.03304714,0.09744814,0.19440645,0.040040702,0.077028781,0.06579987,0.302319198,0.153471236,0.34596333,0.084135622,0.438532844,0.438532844,8.7,0,1.6,21.8,0,1.5,17.1,0,1.6,,,3,21.3,0.2,1.7,23.6,0,1.7
05/10/2022,0.035737801,0.060032874,0.18945545,0.043036822,0.084390745,0.074683778,0.302319198,0.153471236,0.34596333,0.084135622,0.438532844,0.438532844,8.7,1.6,1.8,22.3,3.7,1.6,16.4,1.2,1.6,,,3,25.4,8.6,1.2,23.5,0.1,2.3
08/10/2022,0.027892072,0.042442452,0.129065707,0.042199105,0.123791069,0.050737135,0.369199913,0.666974869,0.692695089,0.365187713,0.264427831,0.264427831,9.3,0,1.8,21.8,0.2,1.7,15.3,0,1.7,,,3,27.8,0.1,1.6,24.6,0,2
15/10/2022,0.039050896,0.079130098,0.1643067,0.05380005,0.14220272,0.087631255,0.107080654,0.092994734,0.034534827,1.280707886,0.189527559,0.189527559,8.7,0,1.7,21,0,1.6,13.7,0,1.4,,,3,27,4.6,1.2,26.2,1.3,1.5
17/10/2022,0.057138234,0.186169297,0.207149073,0.041882817,0.239812836,0.105364941,1.038999861,0.829811883,0.89599738,0.645388188,0.626640927,0.626640927,11.8,0,1.3,22.9,0.3,1.5,17.9,0,1.1,,,3,28.6,0.1,1.4,28.4,0.3,1.3
20/10/2022,0.050289743,0.124609649,0.193981975,0.053507298,0.200571597,0.074838877,1.038999861,0.829811883,0.89599738,0.645388188,0.626640927,0.626640927,11,2.7,0.6,23.8,9.7,0.5,18.7,6.8,0.5,,,3,31.5,21,0.2,28.8,7,0.8
27/10/2022,0.055657335,0.176276833,0.184920907,0.049778998,0.200235814,0.082184523,0.171287303,0.060876719,0.406226754,0.370121131,0.296500919,0.296500919,14.8,0.2,0.8,26,1.3,0.9,22.6,1.2,0.7,,,3,34,10.2,0.5,33.6,0.2,1
29/10/2022,0.071374834,0.155031949,0.306391597,0.047894247,0.29377377,0.092915088,0.171287303,0.060876719,0.406226754,0.370121131,0.296500919,0.296500919,16.5,10.3,0.6,25.3,1.2,0.6,23.4,7.6,0.6,,,3,36.2,3.4,0.5,31.6,1.8,0.9
08/11/2022,0.037390199,0.248902947,0.20717825,0.067595333,0.2729626,0.117637292,0.045930539,0.079816196,0.065981928,0.037899135,0.038015475,0.038015475,18.1,0,1,29.8,2.2,1.2,27.5,0,1.1,,,3,34.2,0.8,1.1,41.6,6.9,1.1
10/11/2022,0.036947582,0.226815343,0.204341426,0.048277497,0.368307769,0.121632792,0.089853612,0.057719859,0.919602877,0.005609383,0.218700407,0.218700407,16.7,0,0.9,28.5,0,1,24.9,0,0.9,,,3,34.4,0,1.1,38.7,0,1
13/11/2022,0.040827867,0.131939515,0.171384946,0.058721218,0.205045238,0.073657826,0.089853612,0.057719859,0.919602877,0.005609383,0.218700407,0.218700407,15.5,0,0.4,26.8,0.2,0.3,24.2,0,0.3,,,3,33.3,0,0.2,36.7,0,0.4
20/11/2022,0.043358605,0.212474495,0.204598829,0.055312365,0.343906164,0.107770719,0.001138304,0.076073545,0.021167689,0.020512821,-0.00034188,-0.00034188,18.3,1.3,0.5,29,2.8,0.6,27.5,2.2,0.4,,,3,35.4,2.4,0.5,40.7,4,0.6
22/11/2022,0.04232689,0.194642425,0.264485955,0.04545166,0.34721148,0.106318168,0.001138304,0.076073545,0.021167689,0.020512821,-0.00034188,-0.00034188,20.3,1.9,0.4,30.6,3.9,0.4,28.6,2.3,0.3,,,3,36,1,0.3,38.2,0.1,0.6
25/11/2022,0.030381728,0.160571039,0.185534298,0.04193924,0.261116773,0.075435445,0.058558497,0.059322804,-0.034245555,0.150772509,0.082266444,0.082266444,18.3,0,0.5,28.8,0,0.5,26.3,0,0.5,,,3,35.1,0,0.6,41.9,0,0.6
02/12/2022,0.051827494,0.243427411,0.213389635,0.052733574,0.316883624,0.117644936,0.058558497,0.059322804,-0.034245555,0.150772509,0.082266444,0.082266444,19,0.5,0.3,30.6,0.4,0.4,27.7,0.7,0.4,,,3,39.4,0.1,0.2,42,0.2,0.5
04/12/2022,0.112618055,0.353163794,0.400815755,0.097129557,0.587308764,0.230923891,0.319005826,0.062836286,0.368890821,0.499893413,0.246423792,0.246423792,17.9,0,0.3,29.1,0,0.4,26,0.2,0.4,,,3,39.7,4.3,0.4,39.9,0,0.5
07/12/2022,0.029487662,0.138327599,0.140229553,0.03562456,0.184642941,0.055630039,0.319005826,0.062836286,0.368890821,0.499893413,0.246423792,0.246423792,18.5,0,0.2,30.5,0,0.3,28.4,0,0.3,,,3,39.6,0,0.4,41.7,0,0.2
14/12/2022,0.046469763,0.190859184,0.110997751,0.034757964,0.113732964,0.063275255,1.190073464,0.559779955,0.744676194,0.038006231,0.040746017,0.040746017,18.5,0,0.3,32,0.2,0.2,30.6,0.2,0.4,,,3,40.3,0,0.4,50.9,0,0.2
16/12/2022,0.027504394,0.080703259,0.084854618,0.036367919,0.10820666,0.083492547,0.852541331,0.437249125,0.328278509,0.131521739,0.109816104,0.109816104,20.3,0,0.4,32.7,0,0.4,32.8,0,0.8,,,3,41.3,0,0.3,51.1,0,0.3
19/12/2022,0.032845892,0.162667572,0.153524995,0.048983917,0.253353149,0.082128599,0.852541331,0.437249125,0.328278509,0.131521739,0.109816104,0.109816104,24.5,2.2,0.6,33.9,2.6,0.5,33.3,1.3,0.3,,,3,43,4,0.4,46.9,4.1,0.5
26/12/2022,0.050100967,0.318215787,0.278802574,0.053070307,0.314891249,0.095549785,0.167356735,0.10412739,0.122111325,0.124430956,0.168994655,0.168994655,19.9,0.4,0.5,31.4,0,0.5,28.7,0.1,0.4,,,3,36.9,0,0.6,42.1,0.1,0.6
28/12/2022,0.052697491,0.190980211,0.259765804,0.037226293,0.427111208,0.125210211,0.167356735,0.10412739,0.122111325,0.124430956,0.168994655,0.168994655,20.6,3.9,0.4,31.7,5.2,0.4,31.1,4.1,0.3,,,3,39.6,4.1,0.5,44.8,3.8,0.4
31/12/2022,0.040927306,0.12470904,0.233446404,0.053432103,0.27872628,0.097671002,0.229745202,0.16145859,0.134788775,0.575775054,0.210895756,0.210895756,21.1,8.7,0.5,31.9,9.6,0.4,31.9,9.6,0.3,,,3,41.1,5.7,0.3,48.1,10.3,0.7
07/01/2023,0.046451766,0.291523069,0.241043836,0.064422712,0.321030915,0.160970807,0.352543022,0.202534459,0.218905331,0.280130293,0.21789348,0.21789348,19.3,0.2,0.7,31.7,0,0.8,31,0.6,0.7,,,3,42.1,2.3,0.7,46.2,3.3,0.7
09/01/2023,0.066334337,0.19289504,0.319962859,0.036601439,0.36676842,0.137164444,0.976761925,0.606959155,0.161532546,0.607764773,0.408404608,0.408404608,22.2,0,0.6,29.7,0,0.6,29.5,0,0.3,,,3,39.5,0,0.5,47.3,0.4,0.6
12/01/2023,0.040862978,0.181042776,0.159457624,0.047591448,0.245716572,0.076951593,0.976761925,0.606959155,0.161532546,0.607764773,0.408404608,0.408404608,20.8,3,0.8,30.3,2.2,0.7,28.4,4.1,0.6,,,3,38.9,2.1,1,45.5,8.4,0.7
19/01/2023,0.03051845,0.107885472,0.12144652,0.039494447,0.116766416,0.080969438,0.961703719,0.63194229,0.146390253,0.65205554,0.434888409,0.434888409,18.9,0,0.3,30.1,0,0.4,29.9,0,0.5,,,3,36.1,0,0.5,44.2,0,0.4
21/01/2023,0.025912331,0.093141332,0.105362892,0.030847592,0.124704696,0.078832388,0.961703719,0.63194229,0.146390253,0.65205554,0.434888409,0.434888409,19.7,0,0.6,29.7,0,0.5,30.1,0,0.6,,,3,35.9,0,0.5,45.2,0,0.5
24/01/2023,0.022591291,0.065485157,0.068966985,0.049285915,0.067802876,0.078771114,0.927724487,0.082195118,0.260013376,0.094582975,0.316643684,0.316643684,19.4,0,0.5,29.9,0,0.4,29.6,0,0.5,,,3,38.6,0,0.4,43.4,0,0.4
31/01/2023,0.046434741,0.394378036,0.235863209,0.051740453,0.228168339,0.089898527,0.780073353,0.275387626,0.153876158,0.043217287,0.437544338,0.437544338,16.8,0,1.1,27.1,0,0.9,26.3,0,0.6,,,3,35.9,0.6,1.3,41.4,0,1
05/02/2023,0.029930558,0.129714251,0.125541076,0.055257343,0.144831061,0.056956965,0.495378439,0.571750927,0.194923313,0.417367836,0.287873544,0.287873544,16.1,0,0.7,25.1,0,0.6,24.5,0,0.7,,,3,32.3,0,0.6,39.6,0.1,0.8
12/02/2023,0.042134386,0.130180672,0.087350056,0.045755871,0.135075152,0.080221802,0.386268658,0.23488236,0.157435226,0.050883206,0.219675859,0.219675859,15.7,0,0.3,24.3,0,0.3,24.2,0,0.3,,,3,32.5,0,0.7,38.2,0,0.4
14/02/2023,0.035147548,0.149865866,0.137567848,0.027220136,0.08993049,0.067084059,0.585241856,0.313445987,0.160714984,0.619944598,0.508349104,0.508349104,15,0,0.9,24.3,0,0.8,22.4,0,0.8,,,3,31.4,0,0.4,38.5,0,1.1
17/02/2023,0.034634188,0.095230713,0.060856514,0.048078809,0.050640296,0.043384094,0.585241856,0.313445987,0.160714984,0.619944598,0.508349104,0.508349104,14.8,0,1.1,23.8,0,1,23.3,0,0.7,,,3,32.3,0.5,1.4,36.8,0,1.2
24/02/2023,0.048127029,0.172558203,0.138405994,0.043162961,0.093176149,0.051843591,0.108519141,0.634186786,0.035886996,0.049966689,0.614932431,0.614932431,14.2,0.4,0.9,24.3,0.8,1,23.2,0.5,0.8,,,3,31.3,0.7,1.1,36.6,0,0.9
26/02/2023,0.039711297,0.162643462,0.18394722,0.02026473,0.099088691,0.064762287,0.108519141,0.634186786,0.035886996,0.049966689,0.614932431,0.614932431,14.5,0.2,1.4,24.1,0,1.3,23.7,0,1.2,,,3,31.3,0.3,1.2,34.1,0,1.1
01/03/2023,0.031932872,0.069927946,0.080695622,0.032944441,0.032562595,0.031980388,0.120473157,0.497658783,0.212293895,0.030379747,0.45018004,0.45018004,14.3,0,0.8,25.3,1,0.9,23.5,0.3,0.8,,,3,34,0.9,0.8,36.1,0,0.8
08/03/2023,0.049415674,0.127272949,0.137620434,0.041488294,0.170975015,0.079782151,0.281383359,0.224068845,0.183222027,0.630356559,0.226680886,0.226680886,18.1,2.1,0.6,26.2,0.4,0.8,25.8,1.6,0.7,,,3,34.9,1,0.7,43.8,3.3,0.5
10/03/2023,0.081869982,0.184794813,0.34933421,0.036475457,0.239873663,0.135108471,0.490474821,0.295864992,0.226730473,0.585838719,0.258476487,0.258476487,25,8.8,0.6,31.3,5.7,0.7,32.3,8.4,0.6,,,3,40.2,3.9,1.2,49.8,7.2,0.6
13/03/2023,0.04236244,0.136089936,0.123677634,0.038368594,0.118080094,0.068990789,0.490474821,0.295864992,0.226730473,0.585838719,0.258476487,0.258476487,21.7,0.2,2.3,29.1,0.6,1.9,32.3,0.3,2,,,3,42.3,3.5,1.6,50.3,0.2,2.4
20/03/2023,0.056336552,0.173404455,0.319796264,0.04136404,0.176193863,0.10159675,1.045623814,0.689464653,0.269531133,0.545217715,1.073170762,1.073170762,21.1,2.8,1,30.8,9.1,1,31.6,3.7,0.9,,,3,43.7,6.9,1.2,48.9,1.6,0.8
22/03/2023,0.064268351,0.180921525,0.209380835,0.034477163,0.17248261,0.103839621,1.045623814,0.689464653,0.269531133,0.545217715,1.073170762,1.073170762,22.2,3.9,1.7,29.4,3,2,31.4,1.8,1.5,,,3,39.8,2.8,2.7,47.5,0.3,1.6
25/03/2023,0.062197845,0.136770502,0.160608381,0.047193386,0.101239584,0.07094989,1.016853921,0.592490931,0.242993566,0.667181865,1.165191545,1.165191545,20.3,2.7,1.9,28.6,1.5,1.8,29,2.6,1.7,,,3,40,0,1.9,44.5,0,1.9
01/04/2023,0.067585379,0.198298916,0.248206139,0.043752097,0.094381377,0.084916897,0.018601787,0.021601028,0.013809813,0.009975062,0.084626345,0.084626345,24.4,0.5,0.7,29.8,2,0.7,32.6,1.8,0.6,,,3,43.1,0.5,0.8,51,0.5,0.7
03/04/2023,0.038779173,0.136196345,0.108883753,0.028182894,0.067313597,0.076859325,0.018601787,0.021601028,0.013809813,0.009975062,0.084626345,0.084626345,20.3,0,2.4,27.6,0,2.3,29.8,0,2.3,,,3,40.7,0,2,47.6,0,2.4
06/04/2023,0.042042162,0.094666563,0.133922905,0.064972945,0.064992346,0.053194277,0.843951612,0.244124478,0.111131289,0.470843373,0.149914995,0.149914995,21.2,5.1,1.6,30.3,8.3,1.6,30.3,5.1,1.2,,,3,43.9,4,1.9,47.9,4.3,1.6
13/04/2023,0.054494899,0.111370414,0.101577647,0.066220641,0.043784324,0.053665627,0.97674789,0.742305845,0.25167299,0.649202733,1.279523924,1.279523924,20.1,1.8,2.9,27.8,1,2.7,29.8,1,2.2,,,3,42.2,0.6,1.8,48.5,0,2.9
15/04/2023,0.05537552,0.157354742,0.22047922,0.045413531,0.0679975,0.080622472,0.97674789,0.742305845,0.25167299,0.649202733,1.279523924,1.279523924,22.9,2.4,2,29.5,2.9,2,31.4,1.8,2.3,,,3,41,0.7,1.5,46.5,2.3,2.3
18/04/2023,0.036447793,0.038587503,0.050364107,0.05214363,0.036744714,0.036720682,0.102287907,0.39057913,0.102768405,0.015793849,0.285024359,0.285024359,18.7,0,2.5,25.8,0,3,26.7,0,2.4,,,3,38.9,0.2,2.5,44.2,0,1.7
25/04/2023,0.047357395,0.083170883,0.052499715,0.067930311,0.026767012,0.036600199,0.194346586,0.114399282,0.233669563,0.631158112,0.157044767,0.157044767,19.3,0,1.8,25.1,0.4,2.3,29.6,0.2,1.8,,,3,38.8,0,2.5,43.4,0,1.8
27/04/2023,0.047890216,0.058265664,0.059794061,0.038370706,0.023560518,0.061361529,0.194346586,0.114399282,0.233669563,0.631158112,0.157044767,0.157044767,17.7,0.5,2.2,24.6,1.8,2.3,28.7,1.1,2.3,,,3,38.5,2.8,1.9,44.2,0.2,2.4
30/04/2023,0.043485828,0.026722658,0.046845488,0.051913872,0.012887124,0.027175117,0.40745719,0.168891866,0.061625656,0.018706157,0.09400423,0.09400423,17.2,0,2.9,24.7,0,2.9,26.7,0,2.9,,,3,40.6,0.7,2.8,42.5,0,2.8
07/05/2023,0.068182677,0.054146245,0.132033229,0.032846469,0.024726909,0.028912805,0.073566133,0.100549158,0.107528597,0.079472058,0.077410388,0.077410388,24,0.3,2.5,28.3,0,2.7,33.7,0,2.4,,,3,40.6,0.1,2.6,50.9,0,2.2
09/05/2023,0.069266252,0.062873527,0.162186936,0.029491035,0.042111207,0.04919466,0.200444498,-0.029645909,0.979345226,0.009493671,0.596859119,0.596859119,25.3,15.1,2,30.1,6.9,2.2,35.9,25.5,1.8,,,3,39,6.7,2.4,49.4,10.4,1.9
12/05/2023,0.061681278,0.051577114,0.059634618,0.034639545,0.015878895,0.020768944,0.200444498,-0.029645909,0.979345226,0.009493671,0.596859119,0.596859119,20.3,3.5,0.8,27.8,0.4,0.8,32.3,1.6,0.6,,,3,36.8,0,1.1,47.9,3.5,0.8
19/05/2023,0.05371296,0.029540814,0.031432766,0.019812254,0.015522225,0.023519201,0.062840326,0.460823446,1.177411686,0.687945034,1.251122559,1.251122559,14.9,0,2.8,23,0.9,2.4,25.9,0,2.7,,,3,32.5,0,1.3,37.9,0,2.7
21/05/2023,0.042305268,0.027829178,0.06157985,0.03348453,0.017655708,0.028641764,0.062840326,0.460823446,1.177411686,0.687945034,1.251122559,1.251122559,11.7,0,3.4,21.2,0,4,24.5,0,3.2,,,3,31,0,3.8,37.1,0,2.9
24/05/2023,0.042438526,0.014012365,0.03124775,0.027383914,0.011172892,0.01302708,1.035565201,1.132070713,0.47214025,0.716403481,1.26498176,1.26498176,10.5,0,3.8,21.4,0,3.7,23.3,0,3.7,,,3,28.9,0,3.9,34.9,0,3.7
31/05/2023,0.031919647,0.015752792,0.019165572,0.014835826,0.008307856,0.016820146,0.067476609,0.061732097,0.085203329,0.017076218,0.10010535,0.10010535,6.9,0.2,1.5,18.9,0.3,1.6,18.7,0.4,1.3,,,3,24.8,0.4,1.1,30.2,0.2,1.8
02/06/2023,0.024462553,0.031342335,0.028149886,0.028287848,0.009218294,0.017634656,0.067476609,0.061732097,0.085203329,0.017076218,0.10010535,0.10010535,5.9,0,3.5,18.8,0,3.7,18.7,0,3,,,3,24.8,0.6,3.2,29.8,0,3.2
05/06/2023,0.024734663,0.013099863,0.010752352,0.018797461,0.010037336,0.016071742,0.107007,0.010035587,0.118561723,0.007055329,0.052824228,0.052824228,4.9,0,2.2,17.5,0,2.4,16,0,1.8,,,3,23.6,0,1.9,27,0,2.3
12/06/2023,0.027281426,0.024173882,0.0197153,0.05194639,0.020392351,0.017755054,0.903433958,1.149618481,1.286596648,0.505376344,1.261191626,1.261191626,3.1,0,3.8,15.8,0,4.9,14,0.7,3.4,,,3,20.2,0,5.2,24.2,0,3.4
14/06/2023,0.044604853,0.0275605,0.023141708,0.033696085,0.020724213,0.020842927,0.819304384,1.173700225,-0.025709487,0.246015246,0.773479664,0.773479664,2.5,0,5.3,14.4,0,5.6,12.8,0.1,5.1,,,3,18.8,0,5,23.9,0,5.5
17/06/2023,0.030594971,0.018131694,0.019445561,0.052157272,0.022469172,0.026362106,0.819304384,1.173700225,-0.025709487,0.246015246,0.773479664,0.773479664,1.7,0,3.8,13.5,0,4,11.8,0,3.6,,,3,18.1,0.4,3.2,22.5,0,4.2
24/06/2023,0.045099646,0.058094263,0.047230661,0.072363392,0.025779678,0.032890387,0.517592127,1.131691425,1.160680933,0.323720488,1.166212781,1.166212781,5.9,0,3.4,13.2,0,4.1,18.3,0,4,,,3,25,0.2,4.3,24.4,0.3,3.8
26/06/2023,0.028680794,0.047900666,0.030786844,0.037789881,0.024058703,0.025063364,0.517592127,1.131691425,1.160680933,0.323720488,1.166212781,1.166212781,4.1,0,4.1,11.6,0,4.8,13.8,0,3.7,,,3,20.6,0.6,4.8,22.5,0,4.8
29/06/2023,0.043118864,0.040738069,0.102152213,0.044847362,0.04173252,0.052952372,0.257048838,0.197225075,0.387536978,0.041497152,0.151069147,0.151069147,7.9,13.4,3.3,19.6,18,3.7,17.8,10.4,3.1,,,3,19.8,0.4,4.3,26.6,7.2,2.9
06/07/2023,0.053342417,0.072239324,0.070927739,0.037873149,0.057257425,0.049740333,0.268093346,0.269987346,-0.019947003,0.017263158,0.194292597,0.194292597,12.1,0,4.1,19.7,0,4.3,24.9,0,3.9,,,3,18.4,0.5,4.6,34.2,0,4
08/07/2023,0.034982108,0.054860558,0.131705508,0.030838072,0.057425693,0.037820131,0.16396281,0.105381119,0.412183611,0.142980375,0.08236582,0.08236582,9.4,0,3.5,16.3,0,4.1,19.9,0,4.3,,,3,19.8,5.9,2.5,29.1,0,4.1
11/07/2023,0.027624417,0.05716192,0.110763602,0.086015195,0.093464687,0.040514715,0.16396281,0.105381119,0.412183611,0.142980375,0.08236582,0.08236582,7.9,0.4,3.8,17.4,6.2,3.4,17.9,2.1,3.8,,,3,23.6,14.3,2.3,27.3,0.1,4.1
18/07/2023,0.036388572,0.034770574,0.093014181,0.066360556,0.148854792,0.03641396,0.542149664,0.170489092,0.436410087,0.105987832,0.38306527,0.38306527,9.8,0,3.5,21.9,0.9,2.9,17.9,0.5,3.3,,,3,0,0,0,25.8,0.2,3.3
